exclusion_id,analysis_profile,granularity,token_id,locus_id,source_reference,reason_code,resolution_status,related_passage_ids_json,source_id,source_version
X_CLAUSE_d93593865099b5ebab74ebeee5a4716cd52cb8cf6a5f17eea2399b8d964d54fa,edition_complete,clause,HB_PROV_018_017_0004~8a04518289e9,KQL_PRO_018_017_0004,PRO 18:17,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_635af7643771a05950b278793e59f14edc3841973a8c9abf1ebb311bfc3eae44,edition_complete,clause,HB_PROV_018_019_0005~f688ed272ca7,KQL_PRO_018_019_0005,PRO 18:19,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_4507acd6b5462b3409d37516f6fd4d60525cbc340d50a855561a5296c2494cf1,edition_complete,clause,HB_PROV_020_004_0005~33b8697dd3fb,KQL_PRO_020_004_0005,PRO 20:4,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_912db4893859cb18ec5efea9c9dd7f40935960857da5cdd7247bd592e4c58977,edition_complete,clause,HB_PROV_022_003_0004~44b97f41a0fd,KQL_PRO_022_003_0004,PRO 22:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_f4026b73c8533610a198e0c5decc5d2d8acb36aacb5957d285bb2b291b056cf0,edition_complete,clause,HB_PROV_023_024_0007~ab38b585c1e6,KQL_PRO_023_024_0007,PRO 23:24,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_cda9306f6d1baba9c416af86b4417ed3c25f3db286d280fbb62ace2dc222748b,edition_complete,clause,HB_PROV_023_005_0001~229c5ea22e6d,KQL_PRO_023_005_0001,PRO 23:5,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_cb97d977d3f06748f2a924c34b0b1e381725a4856ba8694a618aa7f52c464ef9,edition_complete,clause,HB_PROV_030_018_0005~90df9994446b,KQL_PRO_030_018_0005,PRO 30:18,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_f8366c58d974438d293687bf06c3b5e44509bfaefc05780ecc9758b60275ac32,edition_complete,clause,HB_PROV_003_034_0005~89113edd41f9,KQL_PRO_003_034_0005,PRO 3:34,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_c59ce94a82b416cb6667af7eb421c66fa645cf381e25c78582fd7e1566a6b4e8,edition_complete,clause,HB_PS_100_003_0008~34fbfabfb929,KQL_PSA_100_003_0008,PSA 100:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_5165bb61d1c70b49d93775551a0c44f12be89d9455195fe9fda97cc526afcc05,edition_complete,clause,HB_PS_119_161_0004~a2b118bf0e81,KQL_PSA_119_161_0004,PSA 119:161,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_8667ae18a9a62b64dc2b6feada07848295cd39594ac4cd39ba860b89546f5586,edition_complete,clause,HB_PS_139_016_0010~87821bd32481,KQL_PSA_139_016_0010,PSA 139:16,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_3bbd6f93ce68aa96c57abb23bd8a49902a94a60e366a985e6c69403e0112dd1a,edition_complete,clause,HB_PS_145_006_0004~7b5d6079e2cc,KQL_PSA_145_006_0004,PSA 145:6,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_0763bd8ab6f115074bd0db68886ee7fcb53300b2c4b07c861af14023cc5ef2eb,edition_complete,clause,HB_PS_017_014_0008~678e761c5d07,KQL_PSA_017_014_0008,PSA 17:14,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_b765108e963015d26515cae85bee1115fb77c0683914b3d2742a4236dcb63038,edition_complete,clause,HB_PS_030_004_0007~1b61dc36b615,KQL_PSA_030_004_0007,PSA 30:4,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_79e9a3f97bd6eb5cfeb5248330939c92fbf9fa6a1232702dfebb56e5f8ca6023,edition_complete,clause,HB_PS_041_003_0004~e529fe336824,KQL_PSA_041_003_0004,PSA 41:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_0e7a6e21d2c5edb05e5563dc4b1666931010d96790e306b56fd9ad6dfae49c68,edition_complete,clause,HB_PS_049_015_0010~69b19d621b15,KQL_PSA_049_015_0010,PSA 49:15,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_a7eff6a22037aae75074e15b09a48476107591969eed4cc256eb511834516e08,edition_complete,clause,HB_PS_060_007_0006~3f07864ed192,KQL_PSA_060_007_0006,PSA 60:7,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_ed50530682eaef759397ffe76ff84ce515e57e77d356672015b63f2f8a33ee3a,edition_complete,clause,HB_PS_006_004_0004~3ef70bb1a7b7,KQL_PSA_006_004_0004,PSA 6:4,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_1726e3148d6859f7f8e9b24af7f25df39a014cd99baafba6f8b3b2a92d7291e4,edition_complete,clause,HB_PS_074_006_0001~058ccd5b5684,KQL_PSA_074_006_0001,PSA 74:6,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_c2320a896244b5537068206e3944a854242b519564b6bde8e05379650782b9be,edition_complete,clause,HB_PS_077_020_0003~d4c7d78ce740,KQL_PSA_077_020_0003,PSA 77:20,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_9508696c66af20bd5c4050002c974361a596a583ffc5ecd21cd0afc1ef33e7ed,edition_complete,clause,HB_RUTH_003_012_0005~a502f0014b77,KQL_RUT_003_012_0005,RUT 3:12,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_80aee017185512a3f4c2d28b3ed877b5232028e90df7291e823a1bd015762cfe,edition_complete,clause,HB_RUTH_003_003_0007~ce9f84063060,KQL_RUT_003_003_0007,RUT 3:3,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_3a789171b64d2da3132b56dda7c03bb36c7086cd90b28f9dc64ee67794eb2796,edition_complete,clause,HB_RUTH_003_004_0012~917f263e0ccb,KQL_RUT_003_004_0012,RUT 3:4,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_377cc3def7b827926cf2fabc8828ee0958b1e3c6c737f8a8d8477779c05d1520,edition_complete,clause,HB_RUTH_004_004_0020~5de3dfa94187,KQL_RUT_004_004_0020,RUT 4:4,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_d272586aad463f5e598f8124ac85ab3b1b8ae2370ed4a6a53ad838dbd98a3a64,edition_complete,clause,HB_RUTH_004_006_0005~6803d047ed61,KQL_RUT_004_006_0005,RUT 4:6,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_1d841c711ff08f98c3a8e453fcee067a0121b2287030a7687094fba3a514b197,edition_complete,clause,HB_ZECH_001_016_0014~c0c59eefa461,KQL_ZEC_001_016_0014,ZEC 1:16,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
X_CLAUSE_16ee025d58b0937f20817741ca5752a201ed2d53424d88adf89b51e9ee54816e,edition_complete,clause,HB_ZECH_004_002_0006~91f7dc80357c,KQL_ZEC_004_002_0006,ZEC 4:2,ketiv_clause_mapping_unresolved,unresolved,[],oshb-morphhb,3d15126fb1ef74867fc1434be1942e837932691f
